TmStamp,H,WSPD,WDIR,Fetch
2004-11-13 13:00:00,3.31818194564205,7.2,90.0,35405.479999999996
2004-11-13 14:00:00,0.336632935637776,2.1970874352000003,210.0,6437.36
2004-11-13 15:00:00,0.637611603142942,3.6,350.0,6437.36
2004-11-13 16:00:00,0.37489854303095,13.9,60.0,64373.6
2004-11-13 17:00:00,3.30618256485834,10.09853572,300.0,8046.7
2004-11-13 18:00:00,0.326002244969144,11.11713484,290.0,8046.7
2004-11-13 19:00:00,3.29768784558313,11.15314592,320.0,8046.7
2004-11-13 20:00:00,0.390010925350788,11.3,320.0,8046.7
2004-11-13 21:00:00,0.307656357902875,13.48357724,250.0,17702.739999999998
2004-11-13 22:00:00,0.664215936781479,2.815037568,170.0,4828.0199999999995
2004-11-13 23:00:00,0.637970230287864,6.8112385600000005,90.0,35405.479999999996
2004-11-14 00:00:00,3.27216603575639,4.9026513199999995,300.0,8046.7
2004-11-14 01:00:00,0.668348521465917,4.624851560000001,340.0,8046.7
2004-11-14 02:00:00,0.724258055629889,6.52314992,360.0,4828.0199999999995
2004-11-14 03:00:00,0.664227598872283,8.38029276,200.0,4828.0199999999995
2004-11-14 04:00:00,0.371491364289874,8.0331459488,290.0,8046.7
2004-11-14 05:00:00,0.321701951919396,6.687772,330.0,8046.7
2004-11-14 06:00:00,0.293749988960618,2.3578511852000004,340.0,8046.7
2004-11-14 07:00:00,0.630569379066435,7.397704720000001,220.0,8046.7
2004-11-14 08:00:00,3.28953238802395,5.69489508,240.0,22530.76
2004-11-14 09:00:00,1.93050951412122,3.1,250.0,17702.739999999998
2004-11-14 10:00:00,1.93261639908425,8.86901456,20.0,8046.7
2004-11-14 11:00:00,0.346126382263913,8.47289268,280.0,9656.039999999999
2004-11-14 12:00:00,3.28489749551518,3.2322516520000004,230.0,16093.4
2004-11-14 13:00:00,2.01363954809818,9.79501376,310.0,8046.7
2004-11-14 14:00:00,1.96503151029713,2.91432526,190.0,4828.0199999999995
2004-11-14 15:00:00,0.669435223997129,12.10486732,240.0,22530.76
2004-11-14 16:00:00,1.95434278939027,9.3,240.0,22530.76
2004-11-14 17:00:00,0.670620562254626,10.43806876,260.0,12874.72
2004-11-14 18:00:00,0.62677415370027,16.0249306,300.0,8046.7
2004-11-14 19:00:00,0.300126412122901,2.357696852,40.0,19312.079999999998
2004-11-14 20:00:00,3.25857585344891,10.63870192,180.0,4828.0199999999995
2004-11-14 21:00:00,3.35388073763662,7.64463784,290.0,8046.7
2004-11-14 22:00:00,1.9558007077134,2.841788656,50.0,27358.78
2004-11-14 23:00:00,3.31735019359173,3.5013058640000003,20.0,8046.7
2004-11-15 00:00:00,0.61749167127897,4.22358524,50.0,27358.78
2004-11-15 01:00:00,1.96247430028108,4.74831812,360.0,4828.0199999999995
2004-11-15 02:00:00,0.293772884638059,1.0515235360000001,40.0,19312.079999999998
2004-11-15 03:00:00,0.339776210284301,6.7134942,340.0,8046.7
2004-11-15 04:00:00,1.95687431639971,11.3,140.0,4828.0199999999995
2004-11-15 05:00:00,1.92341625108431,8.7969924,290.0,8046.7
2004-11-15 06:00:00,3.31245576741198,7.67036004,260.0,12874.72
2004-11-15 07:00:00,0.34884115282782,2.393707932,100.0,27358.78
2004-11-15 08:00:00,3.31338741062393,3.88662442,30.0,16093.4
2004-11-15 09:00:00,1.90958929883247,3.633517972,290.0,8046.7
2004-11-15 10:00:00,1.9511655023391,1.399802124,250.0,17702.739999999998
2004-11-15 11:00:00,0.645276349733586,1.5,210.0,6437.36
2004-11-15 12:00:00,3.24912071501231,4.116323666,250.0,17702.739999999998
2004-11-15 13:00:00,0.6597157339381,4.948951279999999,270.0,11265.38
2004-11-15 14:00:00,0.360801787900189,4.54254052,60.0,64373.6
2004-11-15 15:00:00,3.31934942283998,7.51602684,20.0,8046.7
2004-11-15 16:00:00,1.95340504103688,10.3,280.0,9656.039999999999
2004-11-15 17:00:00,3.3164358689568,5.83379496,280.0,9656.039999999999
2004-11-15 18:00:00,0.32470729797179,4.6,320.0,8046.7
2004-11-15 19:00:00,0.334391301931965,13.180055280000001,310.0,8046.7
2004-11-15 20:00:00,1.98829198424725,8.50375932,190.0,4828.0199999999995
2004-11-15 21:00:00,1.98399381992954,6.47684996,220.0,8046.7
2004-11-15 22:00:00,3.26700468638948,5.80807276,250.0,17702.739999999998
2004-11-15 23:00:00,0.392207889791813,9.639188672400001,260.0,12874.72
2004-11-16 00:00:00,0.326196717871258,8.2,80.0,98169.73999999999
2004-11-16 01:00:00,3.33560185728269,6.2,300.0,8046.7
2004-11-16 02:00:00,3.27319452482612,5.7,270.0,11265.38
2004-11-16 03:00:00,1.98498776278595,11.3,280.0,9656.039999999999
2004-11-16 04:00:00,0.321455057871306,9.62524724,250.0,17702.739999999998
2004-11-16 05:00:00,0.657318970536602,5.83379496,50.0,27358.78
2004-11-16 06:00:00,1.97798437377438,1.5824297440000001,10.0,8046.7
2004-11-16 07:00:00,3.28932760157404,11.8,260.0,12874.72
2004-11-16 08:00:00,0.662584118755367,5.47368416,190.0,4828.0199999999995
2004-11-16 09:00:00,0.67979716835134,8.3854372,50.0,27358.78
2004-11-16 10:00:00,1.99869517941528,8.1875820376,270.0,11265.38
2004-11-16 11:00:00,1.93290619897765,6.77008304,70.0,120700.5
2004-11-16 12:00:00,0.366810770351032,5.14444,230.0,16093.4
2004-11-16 13:00:00,3.30092892876405,8.25168176,70.0,120700.5
2004-11-16 14:00:00,0.318394391188646,5.49426192,40.0,19312.079999999998
